RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,ValidAphiaID,ScientificName_WoRMS,DateofCalculation
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89040,40,1989,W,127066,1,-9,114.00,1,57,1.0000,-9,8199,.,220,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89040,40,1989,W,127066,1,-9,114.00,1,57,1.0000,-9,8199,.,230,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89040,40,1989,W,127066,1,-9,114.00,1,57,1.0000,-9,8199,.,240,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89040,40,1989,W,127066,1,-9,114.00,1,57,1.0000,-9,8199,.,250,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89040,40,1989,W,127066,1,-9,114.00,1,57,1.0000,-9,8199,.,260,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89041,41,1989,W,127066,1,-9,2.00,1,1,1.0000,-9,2,.,90,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89020,20,1989,W,127066,1,-9,22.00,1,11,1.0000,-9,400,.,80,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89020,20,1989,W,127066,1,-9,22.00,1,11,1.0000,-9,400,.,90,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89020,20,1989,W,127066,1,-9,22.00,1,11,1.0000,-9,400,.,100,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89001,1,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,6000,.,100,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89001,1,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,6000,.,170,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89001,1,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,6000,.,210,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89001,1,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,6000,.,220,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89001,1,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,6000,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89001,1,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,6000,.,320,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89002,2,1989,W,127066,1,-9,12.00,1,6,1.0000,-9,200,.,80,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89002,2,1989,W,127066,1,-9,12.00,1,6,1.0000,-9,200,.,90,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89002,2,1989,W,127066,1,-9,12.00,1,6,1.0000,-9,200,.,100,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89057,57,1989,W,127066,1,-9,4.00,1,2,1.0000,-9,600,.,110,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89057,57,1989,W,127066,1,-9,4.00,1,2,1.0000,-9,600,.,230,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89034,34,1989,W,127066,1,-9,92.00,1,23,1.0000,-9,4800,.,90,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89034,34,1989,W,127066,1,-9,92.00,1,23,1.0000,-9,4800,.,100,32.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89034,34,1989,W,127066,1,-9,92.00,1,23,1.0000,-9,4800,.,110,24.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89034,34,1989,W,127066,1,-9,92.00,1,23,1.0000,-9,4800,.,120,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89034,34,1989,W,127066,1,-9,92.00,1,23,1.0000,-9,4800,.,170,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89034,34,1989,W,127066,1,-9,92.00,1,23,1.0000,-9,4800,.,180,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89034,34,1989,W,127066,1,-9,92.00,1,23,1.0000,-9,4800,.,200,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89034,34,1989,W,127066,1,-9,92.00,1,23,1.0000,-9,4800,.,230,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89035,35,1989,W,127066,1,-9,60.00,1,15,1.0000,-9,6000,.,90,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89035,35,1989,W,127066,1,-9,60.00,1,15,1.0000,-9,6000,.,160,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89035,35,1989,W,127066,1,-9,60.00,1,15,1.0000,-9,6000,.,170,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89035,35,1989,W,127066,1,-9,60.00,1,15,1.0000,-9,6000,.,180,16.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89035,35,1989,W,127066,1,-9,60.00,1,15,1.0000,-9,6000,.,190,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89035,35,1989,W,127066,1,-9,60.00,1,15,1.0000,-9,6000,.,220,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89035,35,1989,W,127066,1,-9,60.00,1,15,1.0000,-9,6000,.,240,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89004,4,1989,W,127066,1,-9,8.00,1,4,1.0000,-9,200,.,80,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89004,4,1989,W,127066,1,-9,8.00,1,4,1.0000,-9,200,.,100,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89004,4,1989,W,127066,1,-9,8.00,1,4,1.0000,-9,200,.,210,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89053,53,1989,W,127066,1,-9,4.00,1,2,1.0000,-9,600,.,110,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89053,53,1989,W,127066,1,-9,4.00,1,2,1.0000,-9,600,.,250,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89039,39,1989,W,127066,1,-9,26.00,1,13,1.0000,-9,2000,.,90,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89039,39,1989,W,127066,1,-9,26.00,1,13,1.0000,-9,2000,.,100,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89039,39,1989,W,127066,1,-9,26.00,1,13,1.0000,-9,2000,.,110,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89039,39,1989,W,127066,1,-9,26.00,1,13,1.0000,-9,2000,.,240,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89043,43,1989,W,127066,1,-9,8.00,1,2,1.0000,-9,400,.,100,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,70,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,80,68.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,90,216.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,100,232.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,110,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,170,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,250,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,260,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89033,33,1989,W,127066,1,-9,552.00,1,138,1.0000,-9,14399,.,380,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89025,25,1989,W,127066,1,-9,8.00,1,2,1.0000,-9,2799,.,240,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89025,25,1989,W,127066,1,-9,8.00,1,2,1.0000,-9,2799,.,310,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89001,1,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,6000,.,90,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,60,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,70,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,80,76.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,90,100.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,100,44.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,110,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,160,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,170,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,180,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,190,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89010,10,1989,W,127066,1,-9,264.00,1,66,1.0000,-9,6800,.,240,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89036,36,1989,W,127066,1,-9,96.00,1,24,1.0000,-9,2000,.,80,20.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89036,36,1989,W,127066,1,-9,96.00,1,24,1.0000,-9,2000,.,90,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89036,36,1989,W,127066,1,-9,96.00,1,24,1.0000,-9,2000,.,100,40.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89036,36,1989,W,127066,1,-9,96.00,1,24,1.0000,-9,2000,.,110,20.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89036,36,1989,W,127066,1,-9,96.00,1,24,1.0000,-9,2000,.,170,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89007,7,1989,W,127066,1,-9,20.00,1,5,1.0000,-9,400,.,80,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89007,7,1989,W,127066,1,-9,20.00,1,5,1.0000,-9,400,.,100,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89018,18,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,1799,.,80,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89018,18,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,1799,.,90,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89018,18,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,1799,.,100,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89018,18,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,1799,.,110,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89018,18,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,1799,.,170,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89018,18,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,1799,.,180,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89018,18,1989,W,127066,1,-9,20.00,1,10,1.0000,-9,1799,.,250,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89005,5,1989,W,127066,1,-9,24.00,1,6,1.0000,-9,400,.,80,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89005,5,1989,W,127066,1,-9,24.00,1,6,1.0000,-9,400,.,90,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89005,5,1989,W,127066,1,-9,24.00,1,6,1.0000,-9,400,.,100,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89005,5,1989,W,127066,1,-9,24.00,1,6,1.0000,-9,400,.,110,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89008,8,1989,W,127066,1,-9,16.00,1,4,1.0000,-9,2000,.,80,12.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C89008,8,1989,W,127066,1,-9,16.00,1,4,1.0000,-9,2000,.,240,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,160,2.31,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90049,49,1990,W,127066,1,-9,24.00,1,12,1.0000,-9,6599,.,180,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90049,49,1990,W,127066,1,-9,24.00,1,12,1.0000,-9,6599,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90049,49,1990,W,127066,1,-9,24.00,1,12,1.0000,-9,6599,.,210,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90049,49,1990,W,127066,1,-9,24.00,1,12,1.0000,-9,6599,.,230,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90049,49,1990,W,127066,1,-9,24.00,1,12,1.0000,-9,6599,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90049,49,1990,W,127066,1,-9,24.00,1,12,1.0000,-9,6599,.,250,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90049,49,1990,W,127066,1,-9,24.00,1,12,1.0000,-9,6599,.,260,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90049,49,1990,W,127066,1,-9,24.00,1,12,1.0000,-9,6599,.,270,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90050,50,1990,W,127066,1,-9,9.00,1,3,1.0000,-9,900,.,180,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90050,50,1990,W,127066,1,-9,9.00,1,3,1.0000,-9,900,.,190,3.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90035,35,1990,W,127066,1,-9,92.00,1,46,1.0000,-9,8199,.,180,22.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90035,35,1990,W,127066,1,-9,92.00,1,46,1.0000,-9,8199,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90035,35,1990,W,127066,1,-9,92.00,1,46,1.0000,-9,8199,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90075,75,1990,W,127066,1,-9,34.00,1,17,1.0000,-9,2799,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90057,57,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,4800,.,170,6.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90057,57,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,4800,.,180,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90057,57,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,4800,.,190,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90057,57,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,4800,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90057,57,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,4800,.,280,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90057,57,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,4800,.,290,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90035,35,1990,W,127066,1,-9,92.00,1,46,1.0000,-9,8199,.,150,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90035,35,1990,W,127066,1,-9,92.00,1,46,1.0000,-9,8199,.,160,24.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90035,35,1990,W,127066,1,-9,92.00,1,46,1.0000,-9,8199,.,170,40.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90020,20,1990,W,127066,1,-9,66.00,1,33,1.0000,-9,9600,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90020,20,1990,W,127066,1,-9,66.00,1,33,1.0000,-9,9600,.,150,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90020,20,1990,W,127066,1,-9,66.00,1,33,1.0000,-9,9600,.,160,4.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90020,20,1990,W,127066,1,-9,66.00,1,33,1.0000,-9,9600,.,170,30.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90020,20,1990,W,127066,1,-9,66.00,1,33,1.0000,-9,9600,.,180,26.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90020,20,1990,W,127066,1,-9,66.00,1,33,1.0000,-9,9600,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,200,11.54,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,210,16.15,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,280,2.31,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,290,6.92,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,220,6.92,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,230,2.31,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,240,6.92,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,250,9.23,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,260,6.92,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,270,2.31,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90052,52,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,14600,.,260,2.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90052,52,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,14600,.,280,8.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90052,52,1990,W,127066,1,-9,30.00,1,15,1.0000,-9,14600,.,290,10.00,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,170,6.92,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,180,11.54,-9,-9,127066,Spondyliosoma cantharus,20170914
HL,FR-CGFS,4,FR,35GD,GOV,50,-9,R,C90040,40,1990,W,127066,1,-9,131.54,1,57,1.0000,-9,23538,.,190,39.23,-9,-9,127066,Spondyliosoma cantharus,20170914
